match_id,innings,bowler,balls,runs_conceded,wickets,dot_balls,pp_balls,mid_balls,death_balls,overs,economy
1082599,1,DL Chahar,18,36,1,3,20,0,0,3.0,12.0
1082599,1,Imran Tahir,24,25,1,7,0,18,7,4.0,6.25
1082599,1,R Bhatia,12,21,0,1,0,12,0,2.0,10.5
1082599,2,A Mishra,18,11,3,10,0,18,0,3.0,3.6666666666666665
1082599,2,CH Morris,12,19,1,5,13,0,0,2.0,9.5
1082599,2,CJ Anderson,6,10,0,2,0,6,0,1.0,10.0
1082599,2,PJ Cummins,19,25,2,6,7,12,1,3.1666666666666665,7.894736842105264
1082599,2,S Nadeem,24,23,1,10,7,18,0,4.0,5.75
1082599,2,Z Khan,18,20,3,8,12,7,0,3.0,6.666666666666667
1082600,1,HH Pandya,18,24,1,8,0,21,0,3.0,8.0
1082600,1,Harbhajan Singh,24,24,2,14,12,12,0,4.0,6.0
1082600,1,JJ Bumrah,24,24,3,9,12,0,12,4.0,6.0
1082600,1,KH Pandya,6,12,0,0,0,8,0,1.0,12.0
1082600,1,MJ McClenaghan,24,42,1,7,0,24,0,4.0,10.5
1082600,1,SL Malinga,24,32,1,7,12,0,13,4.0,8.0
1082600,2,A Nehra,24,46,1,7,12,12,0,4.0,11.5
1082600,2,B Kumar,24,23,3,11,12,6,6,4.0,5.75
1082600,2,BCJ Cutting,12,18,0,5,0,6,6,2.0,9.0
1082600,2,DJ Hooda,12,18,1,2,0,12,0,2.0,9.0
1082600,2,Mustafizur Rahman,16,34,0,3,6,7,4,2.6666666666666665,12.75
1082600,2,Rashid Khan,24,20,1,11,6,18,0,4.0,5.0
1082601,1,C de Grandhomme,12,16,1,7,0,14,0,2.0,8.0
1082601,1,CR Woakes,18,30,2,6,7,6,7,3.0,10.0
1082601,1,PP Chawla,18,36,1,6,6,12,0,3.0,12.0
1082601,1,SP Narine,24,19,1,14,8,19,0,4.0,4.75
1082601,1,TA Boult,24,36,0,10,12,0,12,4.0,9.0
1082601,1,UT Yadav,24,33,4,11,8,13,6,4.0,8.25
1082601,2,AR Patel,24,36,1,2,0,24,0,4.0,9.0
1082601,2,GJ Maxwell,6,18,0,0,6,0,0,1.0,18.0
1082601,2,I Sharma,12,21,0,6,14,0,0,2.0,10.5
1082601,2,MM Sharma,18,30,0,3,0,18,0,3.0,10.0
1082601,2,MP Stoinis,9,15,0,2,0,6,3,1.5,10.0
1082601,2,Sandeep Sharma,18,28,0,8,13,6,0,3.0,9.333333333333334
1082601,2,VR Aaron,12,23,1,4,6,8,0,2.0,11.5
1082602,1,HH Pandya,12,9,1,3,0,12,0,2.0,4.5
1082602,1,Harbhajan Singh,24,25,0,11,12,12,0,4.0,6.25
1082602,1,JJ Bumrah,24,40,0,5,0,12,13,4.0,10.0
1082602,1,KH Pandya,24,25,1,8,0,18,6,4.0,6.25
1082602,1,MJ McClenaghan,24,20,2,11,12,7,6,4.0,5.0
1082602,1,TG Southee,12,23,0,3,14,0,0,2.0,11.5
1082602,2,P Negi,12,29,0,1,0,14,0,2.0,14.5
1082602,2,S Aravind,24,21,0,10,6,13,6,4.0,5.25
1082602,2,S Badree,24,10,4,16,19,6,0,4.0,2.5
1082602,2,STR Binny,12,14,1,3,6,7,0,2.0,7.0
1082602,2,TS Mills,23,37,0,7,6,12,6,3.8333333333333335,9.652173913043478
1082602,2,YS Chahal,18,34,1,4,0,12,6,3.0,11.333333333333334
1082603,1,AJ Tye,24,18,5,10,6,6,13,4.0,4.5
1082603,1,Basil Thampi,18,21,0,7,6,12,0,3.0,7.0
1082603,1,DR Smith,12,10,1,6,0,12,0,2.0,5.0
1082603,1,P Kumar,24,51,1,9,20,0,7,4.0,12.75
1082603,1,RA Jadeja,24,40,1,3,0,18,6,4.0,10.0
1082603,1,SB Jakati,12,22,0,2,6,6,0,2.0,11.0
1082603,1,SK Raina,6,9,0,0,0,6,0,1.0,9.0
1082603,2,Ankit Sharma,6,16,0,1,6,0,0,1.0,16.0
1082603,2,BA Stokes,18,18,0,8,6,13,0,3.0,6.0
1082603,2,Imran Tahir,24,53,1,6,6,18,0,4.0,13.25
1082603,2,LH Ferguson,24,45,0,9,13,6,7,4.0,11.25
1082603,2,RD Chahar,18,26,1,8,0,18,0,3.0,8.666666666666666
1082603,2,SN Thakur,18,14,1,9,6,7,6,3.0,4.666666666666667
1082604,1,A Nehra,24,35,1,11,13,6,8,4.0,8.75
1082604,1,B Kumar,24,21,3,11,12,0,12,4.0,5.25
1082604,1,BCJ Cutting,24,41,1,3,7,12,6,4.0,10.25
1082604,1,Bipul Sharma,12,20,0,6,0,13,0,2.0,10.0
1082604,1,MC Henriques,12,26,0,2,0,13,0,2.0,13.0
1082604,1,Rashid Khan,24,29,1,7,6,18,0,4.0,7.25
1082604,2,CR Woakes,24,50,2,4,0,14,13,4.0,12.5
1082604,2,Kuldeep Yadav,24,23,1,12,6,18,0,4.0,5.75
1082604,2,SP Narine,24,18,1,10,6,18,0,4.0,4.5
1082604,2,TA Boult,24,33,1,10,12,0,12,4.0,8.25
1082604,2,UT Yadav,18,29,0,8,13,6,0,3.0,9.666666666666666
1082604,2,YK Pathan,6,2,1,4,0,6,0,1.0,2.0
1082605,1,AR Patel,24,34,1,5,6,12,6,4.0,8.5
1082605,1,GJ Maxwell,6,7,0,2,0,6,0,1.0,7.0
1082605,1,KC Cariappa,18,23,1,6,0,19,0,3.0,7.666666666666667
1082605,1,MM Sharma,24,37,1,9,12,6,7,4.0,9.25
1082605,1,Sandeep Sharma,24,41,1,10,12,0,12,4.0,10.25
1082605,1,VR Aaron,24,46,2,9,6,23,0,4.0,11.5
1082605,2,A Mishra,18,16,1,9,0,18,0,3.0,5.333333333333333
1082605,2,CH Morris,24,23,3,8,6,7,12,4.0,5.75
1082605,2,CJ Anderson,18,23,1,3,0,18,0,3.0,7.666666666666667
1082605,2,PJ Cummins,24,24,2,9,6,12,6,4.0,6.0
1082605,2,S Nadeem,12,13,2,6,12,0,0,2.0,6.5
1082605,2,Z Khan,24,38,0,5,12,6,6,4.0,9.5
1082606,1,HH Pandya,6,15,0,1,0,6,0,1.0,15.0
1082606,1,Harbhajan Singh,24,22,1,9,6,18,0,4.0,5.5
1082606,1,JJ Bumrah,24,46,0,4,6,6,13,4.0,11.5
1082606,1,KH Pandya,18,18,0,4,0,18,0,3.0,6.0
1082606,1,MJ McClenaghan,24,24,2,12,13,7,6,4.0,6.0
1082606,1,SL Malinga,24,51,1,6,13,7,7,4.0,12.75
1082606,2,AJ Tye,24,35,2,6,6,6,13,4.0,8.75
1082606,2,Basil Thampi,24,34,0,4,13,6,6,4.0,8.5
1082606,2,DR Smith,6,13,0,2,0,7,0,1.0,13.0
1082606,2,MM Patel,24,36,1,7,6,18,0,4.0,9.0
1082606,2,P Kumar,15,25,1,7,17,0,3,2.5,10.0
1082606,2,RA Jadeja,24,34,0,6,0,24,0,4.0,8.5
1082607,1,AF Milne,24,32,2,9,12,0,12,4.0,8.0
1082607,1,P Negi,18,13,1,6,0,19,0,3.0,4.333333333333333
1082607,1,S Aravind,24,29,2,9,13,6,6,4.0,7.25
1082607,1,S Badree,24,32,1,7,6,18,0,4.0,8.0
1082607,1,SR Watson,24,44,1,9,6,13,7,4.0,11.0
1082607,1,YS Chahal,6,11,0,3,0,8,0,1.0,11.0
1082607,2,BA Stokes,24,20,3,11,6,13,6,4.0,5.0
1082607,2,DT Christian,24,27,0,7,6,13,6,4.0,6.75
1082607,2,Imran Tahir,24,27,1,6,0,25,0,4.0,6.75
1082607,2,JD Unadkat,24,25,2,12,12,7,6,4.0,6.25
1082607,2,SN Thakur,24,35,3,10,12,6,6,4.0,8.75
1082608,1,C de Grandhomme,6,12,0,0,0,6,0,1.0,12.0
1082608,1,CR Woakes,24,32,1,4,6,12,6,4.0,8.0
1082608,1,Kuldeep Yadav,18,29,0,4,6,12,0,3.0,9.666666666666666
1082608,1,NM Coulter-Nile,24,22,3,12,6,12,7,4.0,5.5
1082608,1,SP Narine,24,20,1,8,12,6,7,4.0,5.0
1082608,1,UT Yadav,24,53,1,7,6,12,6,4.0,13.25
1082608,2,A Mishra,17,26,1,6,0,13,5,2.8333333333333335,9.176470588235293
1082608,2,AD Mathews,12,16,0,2,0,12,0,2.0,8.0
1082608,2,CH Morris,24,30,1,6,6,6,12,4.0,7.5
1082608,2,Mohammed Shami,18,28,0,5,0,20,0,3.0,9.333333333333334
1082608,2,PJ Cummins,24,40,2,5,12,6,7,4.0,10.0
1082608,2,Z Khan,24,29,2,9,18,6,0,4.0,7.25
1082609,1,AR Patel,24,33,2,7,0,19,6,4.0,8.25
1082609,1,I Sharma,24,25,0,9,20,7,0,4.0,6.25
1082609,1,KC Cariappa,24,38,1,5,0,25,0,4.0,9.5
1082609,1,MM Sharma,24,25,2,10,6,6,12,4.0,6.25
1082609,1,Sandeep Sharma,24,38,1,7,12,6,6,4.0,9.5
1082609,2,B Kumar,24,20,5,14,12,0,13,4.0,5.0
1082609,2,BB Sran,12,29,0,4,6,7,0,2.0,14.5
1082609,2,MC Henriques,12,6,1,7,0,12,0,2.0,3.0
1082609,2,Mohammad Nabi,24,28,1,11,6,18,0,4.0,7.0
1082609,2,Rashid Khan,24,45,2,9,7,18,0,4.0,11.25
1082609,2,S Kaul,22,26,1,7,7,6,12,3.6666666666666665,7.090909090909091
1082610,1,AJ Tye,24,35,0,8,6,6,12,4.0,8.75
1082610,1,Basil Thampi,24,31,1,11,12,6,6,4.0,7.75
1082610,1,DR Smith,6,17,0,0,0,7,0,1.0,17.0
1082610,1,DS Kulkarni,24,37,1,8,12,13,0,4.0,9.25
1082610,1,RA Jadeja,24,57,0,4,6,12,6,4.0,14.25
1082610,1,S Kaushik,18,36,0,4,0,19,0,3.0,12.0
1082610,2,AF Milne,24,45,1,5,0,21,6,4.0,11.25
1082610,2,P Negi,24,21,1,17,12,13,0,4.0,5.25
1082610,2,S Aravind,24,53,1,7,6,6,13,4.0,13.25
1082610,2,SR Watson,12,24,0,1,0,12,0,2.0,12.0
1082610,2,TM Head,12,18,0,1,0,6,6,2.0,9.0
1082610,2,YS Chahal,24,31,3,8,19,6,0,4.0,7.75
1082611,1,A Mishra,18,33,0,2,0,18,0,3.0,11.0
1082611,1,AD Mathews,18,41,0,1,0,13,6,3.0,13.666666666666666
1082611,1,CH Morris,24,26,4,10,12,0,12,4.0,6.5
1082611,1,J Yadav,12,16,0,2,13,0,0,2.0,8.0
1082611,1,PJ Cummins,24,38,0,5,6,19,0,4.0,9.5
1082611,1,Z Khan,24,37,0,4,6,12,6,4.0,9.25
1082611,2,B Kumar,24,31,0,7,12,0,13,4.0,7.75
1082611,2,MC Henriques,18,32,0,3,0,19,0,3.0,10.666666666666666
1082611,2,Mohammed Siraj,24,39,2,9,12,12,0,4.0,9.75
1082611,2,Rashid Khan,24,35,0,5,6,18,0,4.0,8.75
1082611,2,S Kaul,24,32,1,9,6,6,12,4.0,8.0
1082611,2,Yuvraj Singh,6,7,1,2,0,6,0,1.0,7.0
1082612,1,HH Pandya,12,19,0,3,12,0,0,2.0,9.5
1082612,1,Harbhajan Singh,12,12,0,4,6,6,0,2.0,6.0
1082612,1,JJ Bumrah,24,31,1,8,0,12,14,4.0,7.75
1082612,1,KH Pandya,24,31,1,4,0,26,0,4.0,7.75
1082612,1,MJ McClenaghan,24,47,2,10,12,7,6,4.0,11.75
1082612,1,SL Malinga,24,58,0,6,6,13,7,4.0,14.5
1082612,2,AR Patel,12,21,0,3,0,13,0,2.0,10.5
1082612,2,I Sharma,24,60,0,2,12,12,0,4.0,15.0
1082612,2,MM Sharma,15,29,1,5,6,10,0,2.5,11.6
1082612,2,MP Stoinis,12,28,1,1,7,6,0,2.0,14.0
1082612,2,Sandeep Sharma,18,39,0,4,13,7,0,3.0,13.0
1082612,2,Swapnil Singh,12,22,0,1,0,12,0,2.0,11.0
1082613,1,Basil Thampi,24,44,1,7,6,6,12,4.0,11.0
1082613,1,DR Smith,12,14,0,2,0,13,0,2.0,7.0
1082613,1,DS Kulkarni,12,23,0,3,6,6,0,2.0,11.5
1082613,1,JP Faulkner,24,39,1,6,6,12,6,4.0,9.75
1082613,1,P Kumar,12,24,1,4,6,0,6,2.0,12.0
1082613,1,RA Jadeja,24,32,0,4,0,24,0,4.0,8.0
1082613,1,SK Raina,12,11,1,4,12,0,0,2.0,5.5
1082613,2,CR Woakes,12,20,1,3,0,12,0,2.0,10.0
1082613,2,Kuldeep Yadav,24,33,2,7,0,18,6,4.0,8.25
1082613,2,NM Coulter-Nile,20,41,2,6,7,6,8,3.3333333333333335,12.299999999999999
1082613,2,SP Narine,24,42,0,7,12,12,0,4.0,10.5
1082613,2,Shakib Al Hasan,18,34,0,5,18,0,0,3.0,11.333333333333334
1082613,2,UT Yadav,12,18,1,2,0,12,0,2.0,9.0
1082614,1,A Mishra,24,19,2,13,0,25,0,4.0,4.75
1082614,1,CH Morris,24,33,0,10,13,0,12,4.0,8.25
1082614,1,K Rabada,24,31,1,12,14,6,7,4.0,7.75
1082614,1,PJ Cummins,24,22,2,9,0,19,6,4.0,5.5
1082614,1,Z Khan,24,37,0,7,13,12,0,4.0,9.25
1082614,2,HH Pandya,18,25,1,4,0,13,7,3.0,8.333333333333334
1082614,2,Harbhajan Singh,24,26,0,9,0,24,0,4.0,6.5
1082614,2,JJ Bumrah,24,21,2,11,7,6,12,4.0,5.25
1082614,2,KH Pandya,6,8,0,1,0,6,0,1.0,8.0
1082614,2,MG Johnson,24,23,0,14,18,7,0,4.0,5.75
1082614,2,MJ McClenaghan,24,25,3,11,13,6,6,4.0,6.25
1082615,1,BA Stokes,12,19,0,4,6,6,0,2.0,9.5
1082615,1,DT Christian,24,21,1,10,0,24,0,4.0,5.25
1082615,1,Imran Tahir,18,23,1,5,0,19,0,3.0,7.666666666666667
1082615,1,JD Unadkat,24,42,1,6,12,0,12,4.0,10.5
1082615,1,SN Thakur,24,50,0,4,6,7,12,4.0,12.5
1082615,1,Washington Sundar,18,21,0,5,14,6,0,3.0,7.0
1082615,2,B Kumar,24,39,1,9,12,0,13,4.0,9.75
1082615,2,Bipul Sharma,24,31,1,9,12,12,0,4.0,7.75
1082615,2,MC Henriques,6,4,0,2,0,6,0,1.0,4.0
1082615,2,Mohammed Siraj,24,43,0,5,6,12,6,4.0,10.75
1082615,2,Rashid Khan,24,17,1,10,0,24,0,4.0,4.25
1082615,2,S Kaul,18,45,0,1,6,6,6,3.0,15.0
1082616,1,AJ Tye,24,36,2,6,6,12,6,4.0,9.0
1082616,1,Basil Thampi,24,45,0,5,6,6,13,4.0,11.25
1082616,1,DR Smith,6,18,1,1,0,0,6,1.0,18.0
1082616,1,NB Singh,12,8,1,7,12,0,0,2.0,4.0
1082616,1,RA Jadeja,24,33,1,6,0,24,0,4.0,8.25
1082616,1,SK Raina,6,6,0,3,6,0,0,1.0,6.0
1082616,1,SS Agarwal,24,42,1,7,6,18,0,4.0,10.5
1082616,2,AR Patel,24,37,2,6,0,24,0,4.0,9.25
1082616,2,KC Cariappa,24,24,2,8,6,18,0,4.0,6.0
1082616,2,MM Sharma,24,27,1,8,12,6,7,4.0,6.75
1082616,2,MP Stoinis,6,12,0,0,0,7,0,1.0,12.0
1082616,2,Sandeep Sharma,24,40,2,7,12,0,12,4.0,10.0
1082616,2,T Natarajan,18,22,0,4,6,6,8,3.0,7.333333333333333
1082617,1,P Negi,18,15,2,10,0,12,7,3.0,5.0
1082617,1,S Aravind,21,27,1,7,12,6,3,3.5,7.714285714285714
1082617,1,S Badree,24,33,1,10,6,18,0,4.0,8.25
1082617,1,STR Binny,6,9,1,3,6,0,0,1.0,9.0
1082617,1,TS Mills,24,31,2,13,14,0,12,4.0,7.75
1082617,1,YS Chahal,24,16,3,10,0,25,0,4.0,4.0
1082617,2,C de Grandhomme,10,4,3,7,0,10,0,1.6666666666666667,2.4
1082617,2,CR Woakes,12,6,3,10,0,13,0,2.0,3.0
1082617,2,NM Coulter-Nile,18,22,3,11,21,0,0,3.0,7.333333333333333
1082617,2,UT Yadav,18,17,1,11,18,0,0,3.0,5.666666666666667
1082618,1,Harbhajan Singh,24,20,1,7,0,24,0,4.0,5.0
1082618,1,JJ Bumrah,24,30,2,9,6,6,12,4.0,7.5
1082618,1,KV Sharma,24,39,2,7,12,12,0,4.0,9.75
1082618,1,MG Johnson,24,34,1,9,13,6,6,4.0,8.5
1082618,1,MJ McClenaghan,24,37,0,9,6,12,7,4.0,9.25
1082618,2,BA Stokes,24,23,2,8,6,12,7,4.0,5.75
1082618,2,DT Christian,6,6,1,3,0,6,0,1.0,6.0
1082618,2,Imran Tahir,24,32,1,12,0,18,6,4.0,8.0
1082618,2,JD Unadkat,24,41,2,7,6,6,13,4.0,10.25
1082618,2,SN Thakur,18,29,0,6,13,6,0,3.0,9.666666666666666
1082618,2,Washington Sundar,24,26,1,8,12,12,0,4.0,6.5
1082620,1,C de Grandhomme,12,14,0,2,0,12,0,2.0,7.0
1082620,1,CR Woakes,18,38,0,3,12,0,7,3.0,12.666666666666666
1082620,1,Kuldeep Yadav,24,31,2,8,0,18,6,4.0,7.75
